This file lists the wavelength (W) in Angstroem and photon flux (F)
in 1E10 m-2 s-1, followed by the line/range identification for the 
specific wavelength group. -------------------- 12/15/94/dkb

     W        F
  568.50    51.7BLEND     1   .830009
  572.30    68.9BLEND     1   .830009
  580.40    11.1 O II     1   .415009
  584.33  1580.0HE I      1   .988009
  592.40    19.2UNSPEC'D  1   .830009
  599.60   190.0 O III    1   .415009
  609.76   450.0MG X      2   .028009
  616.60    16.7 O II     1   .415009
  624.93   100.0MG X      2   .033009
  629.73  1500.0 O V      1   .473009
  638.50    24.9UNSPEC'D  1   .830009
  640.41     5.9 S II     1   .415009
  640.93     7.0 S II     1   .415009
  641.81     9.2 S II     1   .415009
  644.10    10.9 O II     1   .415009
  650.30    15.6UNSPEC'D  1   .830009
  657.30     6.2 S IV     1   .415009
  661.40     6.2 S IV     1   .415009
  671.50    10.6 N II     1   .498009
  681.70    37.9NA IX     2   .009000
  685.71   101.3 N III  G 1   .523009
  690.80    20.9UNSPEC'D  1   .830009
  694.30    22.6NA IX     2   .009000
  700.00     1.0 H LY(C)  1  1.000009
  701.00     1.0 H LY(C)  1  1.000009
  702.00     1.0 H LY(C)  1  1.000009
  703.00     1.1 H LY(C)  1  1.000009
  703.36   391.5 O III  G 1   .415009
  704.00     1.1 H LY(C)  1  1.000009
  705.00     1.1 H LY(C)  1  1.000009
  706.00     1.1 H LY(C)  1  1.000009
  707.00     1.1 H LY(C)  1  1.000009
  708.00     1.1 H LY(C)  1  1.000009
  709.00     1.1 H LY(C)  1  1.000009
  710.00     1.3 H LY(C)  1  1.000009
  711.00     1.3 H LY(C)  1  1.000009
  712.00     1.3 H LY(C)  1  1.000009
  712.70    12.4 S VI     1   .498009
  713.00     1.4 H LY(C)  1  1.000009
  714.00     1.4 H LY(C)  1  1.000009
  715.00     1.5 H LY(C)  1  1.000009
  716.00     1.5 H LY(C)  1  1.000009
  717.00     1.5 H LY(C)  1  1.000009
  718.00     1.7 H LY(C)  1  1.000009
  718.50    53.1 O II     1   .415009
  719.00     1.7 H LY(C)  1  1.000009
  720.00     1.7 H LY(C)  1  1.000009
  721.00     1.7 H LY(C)  1  1.000009
  722.00     1.8 H LY(C)  1  1.000009
  723.00     1.8 H LY(C)  1  1.000009
  724.00     1.9 H LY(C)  1  1.000009
  725.00     1.9 H LY(C)  1  1.000009
  726.00     1.9 H LY(C)  1  1.000009
  727.00     1.9 H LY(C)  1  1.000009
  728.00     2.0 H LY(C)  1  1.000009
  729.00     2.0 H LY(C)  1  1.000009
  730.00     2.2 H LY(C)  1  1.000009
  731.00     2.2 H LY(C)  1  1.000009
  732.00     2.2 H LY(C)  1  1.000009
  733.00     2.4 H LY(C)  1  1.000009
  734.00     2.4 H LY(C)  1  1.000009
  735.00     2.4 H LY(C)  1  1.000009
  736.00     2.5 H LY(C)  1  1.000009
  737.00     2.5 H LY(C)  1  1.000009
  738.00     2.7 H LY(C)  1  1.000009
